transaction_id,user_id,transaction_amount,transaction_type,payment_mode,device_type,device_location,account_age_days,transaction_hour,previous_failed_attempts,avg_transaction_amount,is_international,ip_risk_score,login_attempts_last_24h,fraud_label
T6619,U7150,442.01,Withdrawal,Card,Android,Bangalore,1264,7,0,419.95,0,0.089,6,0
T6620,U2433,21479.17,Payment,Card,Web,Bangalore,954,21,1,20264.72,0,0.271,2,0
T6621,U8819,18396.46,Payment,NetBanking,Web,Hyderabad,293,17,0,22815.99,0,0.158,3,0
T6622,U2677,16551.36,Transfer,Card,iOS,Mumbai,425,17,1,18759.99,0,0.147,3,0
T6623,U1808,9425.03,Payment,UPI,Android,Hyderabad,1495,19,1,9029.81,0,0.285,3,0
T6624,U6405,5372.36,Transfer,UPI,Web,Hyderabad,389,5,2,1084.99,0,0.745,8,1
T6625,U3056,2430.7,Payment,NetBanking,iOS,Bangalore,1979,17,0,1907.07,0,0.227,1,0
T6626,U8501,28735.62,Transfer,UPI,iOS,Bangalore,730,10,3,27173.19,0,0.214,1,0
T6627,U8571,17853.25,Transfer,NetBanking,iOS,Chennai,388,10,0,21784.96,0,0.333,2,0
T6628,U1501,33850.97,Transfer,UPI,Web,Delhi,994,19,1,22145.45,0,0.468,4,0
T6629,U1130,50000.0,Transfer,Card,Web,Chennai,1193,0,4,17700.04,0,0.949,5,1
T6630,U6156,13505.46,Withdrawal,UPI,iOS,Hyderabad,1990,21,0,8529.8,0,0.03,6,0
T6631,U3459,7330.72,Payment,Wallet,Android,Hyderabad,1340,18,1,7053.13,0,0.223,3,0
T6632,U4657,18195.12,Payment,UPI,Android,Delhi,1377,18,0,28270.21,0,0.066,7,0
T6633,U5539,4822.48,Transfer,Wallet,Web,Delhi,841,16,2,5472.15,0,0.058,1,0
T6634,U9521,23472.1,Transfer,NetBanking,iOS,Bangalore,1118,15,0,26696.69,0,0.189,1,0
T6635,U3235,6974.38,Payment,UPI,Android,Hyderabad,702,20,1,6415.3,0,0.123,5,0
T6636,U1235,1446.29,Payment,NetBanking,iOS,Hyderabad,1386,12,1,1421.17,0,0.073,1,0
T6637,U8315,13893.58,Payment,Card,iOS,Bangalore,1730,14,3,14337.22,0,0.098,5,0
T6638,U6885,7516.2,Withdrawal,Wallet,Android,Hyderabad,1356,11,0,8789.44,0,0.168,4,0
T6639,U6327,16022.23,Withdrawal,NetBanking,iOS,Chennai,1511,16,3,14281.72,0,0.228,1,0
T6640,U1887,28570.14,Transfer,UPI,iOS,Delhi,1892,18,3,24820.14,0,0.046,2,0
T6641,U9583,15151.03,Payment,Card,iOS,Delhi,325,21,0,13044.23,0,0.198,6,0
T6642,U4788,1082.21,Withdrawal,Wallet,Android,Chennai,836,13,3,1152.25,0,0.374,3,0
T6643,U7101,2103.54,Transfer,NetBanking,Android,Bangalore,1012,15,1,3331.2,0,0.155,2,0
T6644,U9775,21851.93,Payment,NetBanking,Android,Chennai,434,14,1,23342.02,1,0.14,1,0
T6645,U2823,20796.5,Payment,Card,Android,Delhi,405,7,0,27092.06,0,0.371,4,0
T6646,U1107,11498.95,Transfer,UPI,Android,Hyderabad,1164,21,0,8591.11,0,0.135,3,0
T6647,U1663,16540.23,Payment,NetBanking,iOS,Bangalore,78,1,4,10342.2,0,0.804,4,1
T6648,U4541,17505.62,Payment,Card,Android,Bangalore,654,10,1,14698.8,0,0.422,5,0
T6649,U4287,19773.06,Payment,UPI,Android,Delhi,1888,16,0,19628.33,0,0.117,1,0
T6650,U7399,7456.74,Payment,UPI,Android,Delhi,1067,16,0,8425.98,0,0.265,2,0
T6651,U1531,6824.53,Transfer,Wallet,iOS,Chennai,363,21,0,7045.51,0,0.182,1,0
T6652,U8476,3505.63,Payment,Wallet,Android,Chennai,890,18,0,3486.54,0,0.195,6,0
T6653,U5595,26797.96,Payment,Wallet,iOS,Delhi,1571,15,2,27361.68,0,0.051,2,0
T6654,U4184,34726.36,Transfer,UPI,Web,Hyderabad,959,15,1,27713.07,0,0.069,9,0
T6655,U9959,12055.7,Payment,NetBanking,Android,Chennai,1162,17,0,15124.45,0,0.11,3,0
T6656,U4174,17365.07,Payment,Wallet,Android,Hyderabad,838,7,0,19602.07,0,0.445,1,0
T6657,U1284,50000.0,Transfer,Card,iOS,Delhi,486,1,3,19989.38,1,0.843,3,1
T6658,U3010,718.43,Payment,UPI,Android,Hyderabad,1771,7,1,951.77,0,0.113,4,0
T6659,U2838,11938.64,Payment,Card,iOS,Delhi,1341,7,2,12430.62,0,0.134,6,0
T6660,U5430,16718.7,Transfer,Card,Android,Chennai,412,8,1,15642.27,0,0.421,3,0
T6661,U8887,8411.71,Payment,Card,Android,Chennai,1582,13,0,7101.49,0,0.185,2,0
T6662,U3041,33365.08,Payment,UPI,Web,Hyderabad,903,16,2,21868.78,0,0.282,1,0
T6663,U6981,50000.0,Payment,Card,Android,Delhi,1126,17,3,10822.38,1,0.888,5,1
T6664,U8587,25948.32,Withdrawal,Card,Android,Hyderabad,863,15,0,24723.83,0,0.422,2,0
T6665,U6126,21284.72,Payment,NetBanking,Android,Mumbai,1561,20,1,20414.47,0,0.244,1,0
T6666,U9696,8867.34,Withdrawal,UPI,iOS,Hyderabad,1774,9,0,7765.75,0,0.325,5,0
T6667,U5802,8114.07,Payment,NetBanking,iOS,Chennai,407,21,0,9385.89,0,0.062,1,0
T6668,U2008,1359.51,Withdrawal,Card,Android,Hyderabad,1127,9,1,1198.24,0,0.261,1,0
T6669,U8404,22928.84,Transfer,NetBanking,Android,Delhi,953,13,4,14333.62,0,0.255,2,0
T6670,U5199,36348.97,Payment,Card,Android,Bangalore,547,9,2,24998.59,0,0.385,4,0
T6671,U9546,16140.39,Transfer,Wallet,Android,Mumbai,1506,8,0,22419.39,0,0.204,1,0
T6672,U8417,29717.62,Payment,Wallet,Android,Chennai,1263,20,0,24964.48,0,0.117,3,0
T6673,U4767,4920.24,Withdrawal,NetBanking,iOS,Hyderabad,1124,11,0,8310.25,0,0.266,1,0
T6674,U4108,5000.7,Payment,UPI,iOS,Delhi,679,10,3,4127.23,0,0.2,5,0
T6675,U5278,18715.17,Payment,NetBanking,iOS,Chennai,372,18,1,19011.94,0,0.068,2,0
T6676,U6539,27314.71,Payment,UPI,Android,Chennai,1056,15,0,22951.59,0,0.326,7,0
T6677,U3678,15000.85,Transfer,UPI,Android,Hyderabad,1516,10,1,20379.43,0,0.014,5,0
T6678,U1460,22307.02,Transfer,UPI,Web,Bangalore,1008,15,1,29422.42,0,0.284,1,0
T6679,U6862,22920.97,Transfer,NetBanking,iOS,Bangalore,1075,20,0,18388.13,0,0.102,1,0
T6680,U8346,22458.45,Transfer,NetBanking,Web,Delhi,1206,11,0,17726.69,0,0.083,1,0
T6681,U6636,31289.76,Transfer,UPI,Android,Mumbai,368,12,0,18692.77,0,0.061,1,0
T6682,U2765,594.2,Payment,Wallet,Android,Chennai,1351,14,0,607.73,0,0.068,5,0
T6683,U1864,3463.32,Transfer,NetBanking,iOS,Bangalore,802,8,1,2319.92,0,0.236,1,0
T6684,U2310,30082.66,Transfer,Card,Android,Hyderabad,708,8,0,25006.57,0,0.299,4,0
T6685,U7323,20954.91,Payment,NetBanking,iOS,Chennai,266,20,0,15547.27,0,0.282,2,0
T6686,U3787,4544.08,Transfer,UPI,Android,Mumbai,580,19,1,4841.81,0,0.06,3,0
T6687,U1028,10104.42,Payment,Wallet,Web,Mumbai,788,14,3,8181.52,0,0.276,3,0
T6688,U3668,28829.76,Withdrawal,Wallet,Web,Bangalore,1537,10,0,19997.87,0,0.595,5,0
T6689,U1155,27687.55,Transfer,NetBanking,iOS,Chennai,1496,17,1,26250.14,0,0.174,6,0
T6690,U4176,36635.4,Transfer,UPI,Web,Mumbai,242,8,3,26526.36,0,0.221,2,0
T6691,U8854,20900.8,Transfer,Card,Android,Bangalore,521,21,0,19811.15,0,0.159,1,0
T6692,U7645,10205.61,Payment,Card,Web,Chennai,1996,9,0,15652.52,0,0.118,3,0
T6693,U3503,18182.35,Payment,NetBanking,Web,Hyderabad,36,19,1,8341.59,1,0.843,4,1
T6694,U3357,13240.84,Payment,Card,Android,Bangalore,1975,9,2,16154.26,0,0.168,1,0
T6695,U1597,22002.14,Payment,Card,Web,Delhi,877,17,1,20783.73,0,0.233,2,0
T6696,U6951,18917.74,Withdrawal,NetBanking,Android,Bangalore,1137,8,0,23658.16,0,0.199,6,0
T6697,U3059,36194.62,Payment,UPI,Android,Chennai,1521,8,1,28167.14,0,0.325,3,0
T6698,U3999,3435.79,Payment,UPI,Android,Delhi,1727,12,0,2682.83,0,0.263,2,0
T6699,U4730,3417.87,Payment,Card,Android,Bangalore,622,15,0,3261.36,0,0.437,1,0
T6700,U5899,26046.64,Transfer,Card,iOS,Bangalore,236,21,0,15296.78,0,0.556,3,0
T6701,U5044,50000.0,Transfer,Wallet,iOS,Delhi,58,2,3,19065.1,1,0.756,6,1
T6702,U5237,17400.73,Payment,UPI,Web,Hyderabad,1006,8,0,23867.48,0,0.064,3,0
T6703,U8299,14710.91,Payment,NetBanking,iOS,Chennai,1274,9,0,15294.33,0,0.047,1,0
T6704,U5740,25778.97,Transfer,UPI,Android,Chennai,1199,13,0,29729.86,1,0.323,2,0
T6705,U4369,12957.16,Payment,UPI,Android,Mumbai,1828,21,0,11287.1,0,0.165,2,0
T6706,U4620,28618.37,Transfer,UPI,Web,Mumbai,435,15,0,28055.13,0,0.223,3,0
T6707,U8547,21734.06,Transfer,UPI,Android,Mumbai,1953,9,1,17905.17,0,0.355,3,0
T6708,U5019,32669.13,Payment,Card,Web,Hyderabad,1559,8,1,26331.3,0,0.252,4,0
T6709,U4313,4281.96,Withdrawal,UPI,Web,Delhi,256,12,3,5126.96,0,0.451,2,0
T6710,U7698,26425.44,Transfer,UPI,iOS,Mumbai,1425,15,4,29117.74,0,0.163,5,0
T6711,U7857,33625.7,Transfer,Card,Web,Hyderabad,15,10,4,14539.98,0,0.819,6,1
T6712,U7454,1770.5,Withdrawal,Card,iOS,Mumbai,272,18,0,2737.1,0,0.153,6,0
T6713,U8432,4384.08,Payment,NetBanking,iOS,Bangalore,1159,14,0,5352.05,0,0.13,1,0
T6714,U3380,23034.52,Transfer,Wallet,Android,Chennai,566,12,0,24323.76,0,0.322,5,0
T6715,U7432,13554.39,Payment,Wallet,Android,Chennai,579,20,3,11064.92,0,0.274,5,0
T6716,U9193,5083.85,Payment,Card,iOS,Bangalore,718,17,1,8566.11,0,0.128,2,0
T6717,U5630,4468.88,Payment,UPI,Web,Mumbai,1987,16,0,4022.95,1,0.253,3,0
T6718,U1783,35294.55,Transfer,UPI,iOS,Delhi,786,18,0,28153.32,0,0.179,1,0
T6719,U5343,9855.08,Payment,UPI,Android,Bangalore,953,13,0,7574.93,1,0.47,7,0
T6720,U1213,6851.98,Payment,NetBanking,Web,Chennai,883,12,3,3838.89,0,0.298,5,0
T6721,U5593,7370.22,Payment,Wallet,Android,Hyderabad,1959,12,0,7935.15,0,0.095,3,0
T6722,U3155,18790.05,Payment,Wallet,Android,Chennai,467,13,1,12729.46,0,0.516,5,0
T6723,U9230,3407.12,Withdrawal,NetBanking,iOS,Bangalore,703,8,0,3688.39,0,0.307,3,0
T6724,U2005,16769.05,Withdrawal,Card,Android,Bangalore,1628,14,1,12266.61,0,0.208,3,0
T6725,U5467,33360.8,Transfer,Wallet,Web,Delhi,702,7,1,26686.69,0,0.031,2,0
T6726,U8189,23261.11,Payment,UPI,iOS,Hyderabad,506,8,2,21703.97,0,0.272,2,0
T6727,U9379,1865.15,Payment,Wallet,Android,Hyderabad,1371,12,0,2604.1,0,0.287,2,0
T6728,U3211,3273.54,Withdrawal,NetBanking,iOS,Delhi,989,13,0,2773.25,0,0.308,4,0
T6729,U3736,22269.15,Withdrawal,Card,Android,Bangalore,1230,13,0,16584.12,0,0.18,1,0
T6730,U2998,26982.83,Transfer,NetBanking,iOS,Bangalore,315,14,0,22157.46,0,0.162,3,0
T6731,U3258,29121.07,Payment,NetBanking,iOS,Mumbai,1593,13,0,22615.59,0,0.075,1,0
T6732,U9850,21326.2,Transfer,Wallet,Web,Mumbai,991,7,4,22512.27,1,0.351,3,0
T6733,U1838,33027.8,Payment,Card,Web,Delhi,1575,18,1,25508.41,0,0.235,5,0
T6734,U2886,15557.41,Payment,UPI,iOS,Mumbai,643,15,1,19563.22,1,0.246,3,0
T6735,U6312,19346.13,Payment,NetBanking,Android,Delhi,1828,13,1,29149.29,0,0.32,1,0
T6736,U2228,20346.25,Payment,NetBanking,Android,Delhi,291,17,0,13495.1,0,0.404,1,0
T6737,U9397,24330.89,Transfer,UPI,Android,Delhi,30,3,3,4357.75,0,0.627,6,1
T6738,U6901,12360.66,Transfer,Card,iOS,Delhi,718,17,0,10874.95,0,0.047,2,0
T6739,U6995,50000.0,Withdrawal,Card,iOS,Bangalore,47,22,2,13216.36,0,0.864,6,1
T6740,U4427,18146.74,Transfer,Card,Android,Mumbai,200,15,0,24160.93,0,0.357,2,0
T6741,U2616,18350.39,Transfer,UPI,Android,Delhi,1289,13,1,19163.69,0,0.26,3,0
T6742,U5685,7749.56,Transfer,NetBanking,Web,Hyderabad,591,12,2,6437.89,0,0.402,3,0
T6743,U4413,24184.59,Withdrawal,Wallet,Android,Bangalore,1785,19,1,18730.58,0,0.353,7,0
T6744,U3404,12796.21,Transfer,Card,iOS,Bangalore,845,17,3,19127.4,0,0.063,5,0
T6745,U1591,15657.1,Withdrawal,UPI,iOS,Hyderabad,1572,17,1,14704.14,0,0.319,2,0
T6746,U2733,14810.94,Transfer,NetBanking,Android,Bangalore,880,11,0,16360.98,0,0.254,1,0
T6747,U3863,20104.9,Transfer,Card,Android,Chennai,677,15,0,14797.18,0,0.227,6,0
T6748,U2582,7319.47,Transfer,NetBanking,iOS,Chennai,1261,15,2,5876.1,0,0.27,1,0
T6749,U6788,23941.61,Withdrawal,UPI,iOS,Hyderabad,209,17,0,27693.38,0,0.213,1,0
T6750,U4080,14715.06,Payment,UPI,Android,Chennai,191,11,0,15820.23,0,0.059,3,0
T6751,U8151,37735.93,Payment,NetBanking,iOS,Chennai,1965,19,0,27414.91,0,0.319,2,0
T6752,U8745,17647.86,Payment,Card,iOS,Mumbai,1711,13,1,22289.95,0,0.116,3,0
T6753,U5834,3499.31,Transfer,NetBanking,Android,Chennai,447,15,0,3988.72,0,0.02,4,0
T6754,U1836,27760.54,Transfer,UPI,Web,Bangalore,1473,14,1,25851.16,1,0.286,3,0
T6755,U6519,8356.49,Transfer,NetBanking,iOS,Delhi,1449,20,1,5432.23,0,0.156,2,0
T6756,U3546,18050.02,Payment,NetBanking,iOS,Mumbai,1375,16,0,17712.81,0,0.122,7,0
T6757,U4214,50000.0,Transfer,NetBanking,iOS,Hyderabad,193,18,0,26458.75,0,0.151,4,0
T6758,U7556,18581.66,Payment,NetBanking,iOS,Hyderabad,580,21,0,22213.22,0,0.248,3,0
T6759,U1492,5014.62,Withdrawal,UPI,Android,Mumbai,1924,11,0,5341.37,0,0.038,4,0
T6760,U8951,5684.79,Payment,Wallet,Web,Mumbai,373,10,1,6560.8,0,0.643,5,0
T6761,U2987,4530.78,Transfer,UPI,Android,Chennai,1588,18,0,3896.82,0,0.189,3,0
T6762,U8010,25339.54,Payment,Card,Android,Chennai,1383,15,0,26760.48,0,0.258,4,0
T6763,U6645,14131.91,Transfer,NetBanking,Android,Bangalore,388,15,1,22722.63,1,0.172,4,0
T6764,U9998,14793.93,Payment,UPI,iOS,Mumbai,1212,10,1,16395.44,0,0.268,4,0
T6765,U4032,28742.45,Payment,NetBanking,Android,Chennai,1066,11,1,26197.23,0,0.407,3,0
T6766,U2222,7303.46,Withdrawal,UPI,iOS,Chennai,1550,18,0,7824.89,0,0.101,1,0
T6767,U1531,16435.85,Payment,Card,Android,Bangalore,557,9,1,24305.4,0,0.129,1,0
T6768,U6681,10585.1,Payment,NetBanking,Android,Hyderabad,1519,13,2,11802.9,0,0.236,2,0
T6769,U5774,12846.21,Payment,NetBanking,Android,Delhi,1569,20,0,17167.23,0,0.172,5,0
T6770,U1775,24988.3,Withdrawal,UPI,Android,Chennai,1435,10,0,23640.58,0,0.075,6,0
T6771,U3938,32203.88,Withdrawal,Wallet,iOS,Bangalore,340,9,1,23113.22,0,0.248,4,0
T6772,U5854,1147.55,Payment,Wallet,iOS,Mumbai,949,10,1,750.25,0,0.267,6,0
T6773,U1230,6868.93,Payment,Card,iOS,Hyderabad,311,14,0,8169.96,0,0.051,2,0
T6774,U9851,18112.96,Transfer,UPI,Android,Hyderabad,851,17,0,22887.6,0,0.168,3,0
T6775,U3885,25616.13,Transfer,UPI,Android,Mumbai,1193,12,1,22665.71,0,0.11,4,0
T6776,U6011,27771.75,Payment,NetBanking,Android,Chennai,1514,21,0,27814.04,0,0.217,3,0
T6777,U7694,20059.38,Transfer,Card,iOS,Bangalore,1082,8,0,16099.03,0,0.297,7,0
T6778,U7433,13395.05,Withdrawal,NetBanking,iOS,Bangalore,1500,8,0,16300.19,0,0.456,3,0
T6779,U4896,15879.11,Withdrawal,Card,Web,Chennai,1443,7,1,10767.53,0,0.04,3,0
T6780,U8342,20352.53,Withdrawal,Card,iOS,Chennai,388,9,2,24038.79,0,0.212,6,0
T6781,U1316,21388.47,Payment,Card,iOS,Delhi,1536,19,1,22001.37,0,0.076,1,0
T6782,U5217,16667.83,Transfer,Card,Web,Chennai,858,12,0,16731.0,0,0.291,3,0
T6783,U6109,19770.33,Payment,Card,Web,Bangalore,1381,8,3,15826.03,0,0.408,4,0
T6784,U4504,24608.45,Payment,Card,iOS,Hyderabad,1874,21,0,19725.65,0,0.316,3,0
T6785,U6566,25199.37,Payment,Card,Android,Delhi,1355,10,1,29211.27,0,0.082,5,0
T6786,U6040,20360.52,Payment,NetBanking,Web,Chennai,22,4,4,8938.14,0,0.467,6,1
T6787,U1144,26288.25,Payment,Card,Web,Chennai,1797,13,4,25653.98,0,0.082,4,0
T6788,U8094,9206.69,Withdrawal,Card,Android,Bangalore,310,14,1,9063.15,0,0.11,9,0
T6789,U3804,10757.71,Withdrawal,NetBanking,Android,Bangalore,422,19,0,11786.97,0,0.1,3,0
T6790,U5373,11876.81,Withdrawal,Card,Web,Hyderabad,1059,18,0,14159.64,0,0.329,4,0
T6791,U5368,14356.84,Payment,Card,iOS,Chennai,1689,11,1,14642.34,0,0.283,4,0
T6792,U3297,37363.41,Withdrawal,UPI,Android,Delhi,1674,10,0,24650.77,0,0.433,4,0
T6793,U8315,1241.23,Payment,Wallet,iOS,Delhi,1584,21,0,2008.22,0,0.389,1,0
T6794,U4469,13719.36,Withdrawal,UPI,Android,Hyderabad,1159,14,0,12436.62,0,0.057,6,0
T6795,U6534,18336.38,Payment,Card,Web,Chennai,450,14,1,26710.34,0,0.24,1,0
T6796,U4038,3720.56,Payment,Card,Web,Delhi,1110,17,0,6038.1,0,0.044,3,0
T6797,U1565,44152.78,Withdrawal,Card,iOS,Mumbai,119,0,2,13792.08,0,0.798,6,1
T6798,U1026,9224.95,Transfer,Wallet,Android,Mumbai,664,12,2,12557.81,0,0.422,1,0
T6799,U9169,17812.84,Payment,Wallet,Android,Chennai,1880,9,0,11261.39,0,0.04,2,0
T6800,U4543,24647.64,Transfer,NetBanking,iOS,Hyderabad,924,16,1,27003.74,0,0.095,4,0
T6801,U4358,13843.98,Payment,NetBanking,Android,Hyderabad,529,16,0,11277.51,0,0.218,2,0
T6802,U4039,8262.36,Payment,Card,Web,Bangalore,409,11,0,8164.29,0,0.202,2,0
T6803,U6798,2721.11,Payment,NetBanking,iOS,Delhi,401,14,0,4139.01,0,0.391,2,0
T6804,U8151,22454.22,Transfer,Wallet,iOS,Delhi,823,8,0,17006.45,0,0.161,9,0
T6805,U3616,3431.28,Transfer,Wallet,Android,Delhi,41,3,4,752.91,0,0.954,9,1
T6806,U7136,21707.8,Payment,Card,Android,Chennai,1943,18,1,23205.7,0,0.215,1,0
T6807,U2370,263.6,Payment,Card,iOS,Chennai,1281,9,0,240.22,0,0.089,3,0
T6808,U3336,20759.48,Transfer,Card,Web,Delhi,630,21,0,19359.5,0,0.177,2,0
T6809,U3107,4136.53,Transfer,Card,Android,Hyderabad,1211,16,1,5556.78,0,0.344,4,0
T6810,U8581,24703.0,Transfer,Card,Web,Hyderabad,1064,16,1,21964.31,0,0.032,1,0
T6811,U6516,9876.35,Payment,Card,iOS,Delhi,334,15,1,7876.82,0,0.297,3,0
T6812,U9339,19411.91,Transfer,UPI,iOS,Delhi,1104,20,1,25141.86,0,0.129,1,0
T6813,U7219,17013.68,Payment,NetBanking,iOS,Chennai,1459,9,2,19171.53,0,0.128,4,0
T6814,U7284,10606.9,Payment,NetBanking,Android,Hyderabad,1441,20,0,17737.8,0,0.209,3,0
T6815,U6877,18759.4,Payment,NetBanking,Android,Bangalore,889,21,1,23385.21,0,0.027,7,0
T6816,U6149,32585.81,Payment,Wallet,Android,Delhi,525,17,1,21262.27,0,0.345,4,0
T6817,U1477,11735.05,Payment,Card,Android,Mumbai,1524,18,0,10570.52,0,0.114,3,0
T6818,U6305,5381.6,Withdrawal,Card,Android,Mumbai,1029,11,1,5731.7,0,0.126,4,0
T6819,U6933,7613.64,Withdrawal,UPI,Android,Chennai,895,17,1,9993.27,0,0.221,2,0
T6820,U5097,18489.16,Payment,UPI,Android,Hyderabad,1822,10,2,14565.71,0,0.235,4,0
T6821,U2158,16351.69,Payment,Card,iOS,Bangalore,551,7,3,17555.87,0,0.364,2,0
T6822,U6338,1039.79,Withdrawal,UPI,Android,Hyderabad,1866,7,2,737.9,0,0.223,3,0
T6823,U6259,21853.7,Transfer,Card,Android,Chennai,1610,19,1,22620.96,0,0.25,4,0
T6824,U7544,16418.78,Payment,NetBanking,iOS,Bangalore,687,14,0,27288.37,1,0.268,4,0
T6825,U5039,16545.32,Payment,Card,iOS,Chennai,396,20,1,20169.54,1,0.157,3,0
T6826,U3888,35784.81,Withdrawal,UPI,Android,Chennai,1209,9,0,26602.25,0,0.123,3,0
T6827,U4812,31387.23,Transfer,UPI,Web,Bangalore,964,7,1,25604.14,0,0.14,6,0
T6828,U7413,8874.53,Payment,UPI,iOS,Bangalore,1638,20,1,10396.09,0,0.392,3,0
T6829,U8531,5801.01,Payment,NetBanking,iOS,Chennai,1906,16,1,6516.78,0,0.395,3,0
T6830,U2928,31995.92,Transfer,Card,Android,Chennai,218,9,0,24506.86,0,0.041,2,0
T6831,U6125,11576.79,Withdrawal,NetBanking,Android,Mumbai,735,11,1,13078.06,0,0.325,1,0
T6832,U2761,9911.37,Transfer,NetBanking,Android,Delhi,1787,17,0,8699.67,0,0.12,4,0
T6833,U3347,20662.76,Withdrawal,UPI,Web,Delhi,930,16,0,19328.09,0,0.221,2,0
T6834,U3844,18549.06,Transfer,Card,iOS,Chennai,442,16,3,23019.41,0,0.272,7,0
T6835,U5628,2272.75,Payment,Card,Android,Chennai,1436,13,0,1973.19,1,0.17,4,0
T6836,U6697,21104.99,Transfer,Card,Web,Delhi,1408,8,0,26032.26,0,0.086,1,0
T6837,U7435,14061.02,Withdrawal,Wallet,iOS,Delhi,33,15,3,5418.33,0,0.802,6,1
T6838,U8096,9533.89,Payment,Wallet,Android,Chennai,1287,16,0,12271.9,0,0.53,9,0
T6839,U4824,10503.49,Transfer,UPI,Android,Hyderabad,284,11,1,7988.49,1,0.29,4,0
T6840,U3651,4506.55,Transfer,Wallet,iOS,Chennai,1020,12,0,4773.74,0,0.288,3,0
T6841,U7577,30556.29,Transfer,NetBanking,iOS,Bangalore,772,14,0,21523.15,0,0.114,4,0
T6842,U6133,760.63,Transfer,Card,Android,Bangalore,1627,17,0,1053.72,0,0.302,2,0
T6843,U8062,6854.09,Payment,NetBanking,Android,Delhi,1721,14,2,10130.13,0,0.115,5,0
T6844,U6799,5488.62,Payment,NetBanking,Web,Chennai,1174,12,1,5345.62,0,0.294,4,0
T6845,U3780,19097.68,Transfer,Card,iOS,Mumbai,72,17,3,7778.9,1,0.928,5,1
T6846,U2965,4758.86,Payment,NetBanking,iOS,Hyderabad,30,10,4,1620.06,0,0.842,1,1
T6847,U5527,34789.17,Payment,UPI,iOS,Chennai,847,20,0,23448.42,0,0.172,2,0
T6848,U1984,6555.64,Transfer,Card,iOS,Delhi,1473,20,0,7369.14,0,0.258,3,0
T6849,U5381,10855.17,Payment,Card,Android,Mumbai,1777,17,0,9317.49,0,0.052,1,0
T6850,U7055,30530.3,Transfer,UPI,Android,Delhi,1950,20,0,28917.86,0,0.165,1,0
T6851,U7441,30396.25,Withdrawal,NetBanking,Web,Mumbai,564,20,2,20105.3,0,0.436,2,0
T6852,U3011,28786.41,Payment,Card,iOS,Mumbai,513,10,1,26356.95,0,0.412,1,0
T6853,U1498,27994.25,Withdrawal,NetBanking,Android,Delhi,1016,10,0,22984.38,0,0.134,3,0
T6854,U9400,19315.52,Withdrawal,Card,iOS,Hyderabad,444,8,2,24949.82,0,0.149,5,0
T6855,U7458,2037.87,Payment,Wallet,Android,Hyderabad,1999,19,2,1804.04,0,0.129,3,0
T6856,U9384,33218.73,Payment,UPI,Android,Delhi,1192,18,1,29060.66,0,0.142,1,0
T6857,U2850,11536.79,Payment,Card,Web,Delhi,1293,16,0,12998.45,1,0.294,4,0
T6858,U5989,17489.22,Transfer,Card,iOS,Delhi,892,9,0,12705.27,0,0.29,1,0
T6859,U6435,13480.69,Payment,Wallet,Web,Hyderabad,281,11,0,18934.08,0,0.247,1,0
T6860,U9065,502.37,Transfer,UPI,Android,Chennai,761,7,0,606.18,0,0.264,1,0
T6861,U4776,26382.21,Payment,Card,Android,Bangalore,788,17,0,22341.48,1,0.53,1,0
T6862,U2927,8078.25,Withdrawal,Wallet,Web,Chennai,459,15,0,6633.07,0,0.226,3,0
T6863,U8081,25736.39,Payment,UPI,Android,Hyderabad,897,16,0,29675.04,0,0.401,2,0
T6864,U5339,2711.03,Payment,Card,iOS,Bangalore,760,8,1,4482.72,0,0.089,1,0
T6865,U5520,28487.52,Transfer,UPI,Android,Bangalore,661,19,0,28383.26,0,0.163,2,0
T6866,U2515,299.3,Payment,UPI,Android,Chennai,1220,13,1,299.36,0,0.199,4,0
T6867,U1228,28573.89,Payment,UPI,Android,Delhi,331,9,0,26212.81,0,0.153,1,0
T6868,U1642,13515.71,Payment,UPI,Android,Bangalore,1564,10,0,8765.3,0,0.241,2,0
T6869,U2674,22719.21,Payment,Wallet,iOS,Hyderabad,1515,21,1,28208.39,0,0.217,1,0
T6870,U1139,28281.64,Payment,NetBanking,Web,Bangalore,481,18,3,21518.55,0,0.026,3,0
T6871,U9064,20891.64,Transfer,UPI,Web,Hyderabad,1922,15,0,12899.0,0,0.123,3,0
T6872,U8975,17066.76,Transfer,Card,Android,Hyderabad,1621,15,0,15622.69,0,0.104,2,0
T6873,U7182,4439.18,Transfer,Card,iOS,Bangalore,1905,18,0,5380.5,0,0.302,1,0
T6874,U5607,19282.76,Payment,NetBanking,Web,Mumbai,1048,8,0,16467.17,0,0.06,3,0
T6875,U3931,15541.29,Transfer,UPI,iOS,Mumbai,944,18,0,13110.27,0,0.226,3,0
T6876,U2432,11000.61,Payment,UPI,iOS,Delhi,393,18,2,11584.16,0,0.566,6,0
T6877,U6019,824.33,Transfer,Card,iOS,Mumbai,1643,17,1,1275.76,0,0.222,2,0
T6878,U2798,1514.83,Withdrawal,NetBanking,Android,Chennai,1577,17,0,1550.41,0,0.317,4,0
T6879,U7992,5802.69,Payment,NetBanking,iOS,Chennai,1410,15,1,6529.56,0,0.054,3,0
T6880,U5347,15928.82,Payment,NetBanking,Web,Mumbai,348,18,0,19482.18,1,0.324,3,0
T6881,U1668,12850.17,Transfer,NetBanking,iOS,Hyderabad,1605,20,0,18839.36,0,0.127,4,0
